,Feature_Name,Importance_Score
103,Fp1_T7_Theta_WPPC,0.004382685735156653
104,Fp1_T8_Theta_WPPC,0.010763507655171273
105,Fp2_Fz_Theta_WPPC,0.004563021927784584
106,Fp2_O1_Theta_WPPC,0.0017095735300489362
107,Fp2_O2_Theta_WPPC,0.004308292475039458
108,Fp2_P3_Theta_WPPC,0.01935685636016185
109,Fp2_P4_Theta_WPPC,0.004649914506857851
110,Fp2_P7_Theta_WPPC,0.004960295336264746
111,Fp2_P8_Theta_WPPC,0.006247391608060752
112,Fp2_Pz_Theta_WPPC,0.0028403343985107872
113,Fp2_T7_Theta_WPPC,0.009960638933567493
114,Fp2_T8_Theta_WPPC,0.009041954898109583
115,Fz_O1_Theta_WPPC,0.0023682055166949216
116,Fz_O2_Theta_WPPC,0.0020175799833312934
117,Fz_P3_Theta_WPPC,0.004588163025440336
118,Fz_P4_Theta_WPPC,0.0055351096695579
119,Fz_P7_Theta_WPPC,0.010625326986394157
120,Fz_P8_Theta_WPPC,0.0016001048652746685
121,Fz_Pz_Theta_WPPC,0.003083972324249392
122,Fz_T7_Theta_WPPC,0.008702854762507128
123,Fz_T8_Theta_WPPC,0.005303097375098106
124,O1_O2_Theta_WPPC,0.003796064026661383
125,O1_P3_Theta_WPPC,0.005276544679639091
126,O1_P4_Theta_WPPC,0.009762449254048572
127,O1_P7_Theta_WPPC,0.0031175809922082925
128,O1_P8_Theta_WPPC,0.0010804536257119225
129,O1_Pz_Theta_WPPC,0.0037063303410581143
130,O1_T7_Theta_WPPC,0.002111283990129441
131,O1_T8_Theta_WPPC,0.0054502851801563005
132,O2_P3_Theta_WPPC,0.007833342299132615
133,O2_P4_Theta_WPPC,0.00568187959035861
134,O2_P7_Theta_WPPC,0.020618826166579982
135,O2_P8_Theta_WPPC,0.006120982791927298
136,O2_Pz_Theta_WPPC,0.0040847376253508915
137,O2_T7_Theta_WPPC,0.009956880097186375
138,O2_T8_Theta_WPPC,0.005435513498921607
139,P3_P4_Theta_WPPC,0.0015353513394091955
140,P3_P7_Theta_WPPC,0.0028560710365050515
141,P3_P8_Theta_WPPC,0.0022653096368941274
142,P3_Pz_Theta_WPPC,0.002743981141079953
143,P3_T7_Theta_WPPC,0.013789854316209944
144,P3_T8_Theta_WPPC,0.0027692504368745526
145,P4_P7_Theta_WPPC,0.016798534834221147
146,P4_P8_Theta_WPPC,0.029166358069609728
147,P4_Pz_Theta_WPPC,0.002905370932727366
148,P4_T7_Theta_WPPC,0.006710183044687613
149,P4_T8_Theta_WPPC,0.005197721404947611
150,P7_P8_Theta_WPPC,0.0013490568000536535
151,P7_Pz_Theta_WPPC,0.007683828592419462
152,P7_T7_Theta_WPPC,0.009267827748707082
153,P7_T8_Theta_WPPC,0.001129455096165518
154,P8_Pz_Theta_WPPC,0.0062725811718169116
155,P8_T7_Theta_WPPC,0.0031988099575324877
156,P8_T8_Theta_WPPC,0.004082341504028067
157,Pz_T7_Theta_WPPC,0.012413066023203604
158,Pz_T8_Theta_WPPC,0.0020360880315904418
159,T7_T8_Theta_WPPC,0.007818695349711798
