MSE,MAE,R2
138.80815217391302,9.871739130434781,-0.09717467800256996
184.25819565217395,11.566521739130433,-0.4564232958790313
191.44959130434782,11.31304347826087,-0.5132659026387352
106.09834782608695,8.384347826086955,0.16137187341242565
85.43749565217391,7.7043478260869565,0.3246804649911842
114.50983478260868,9.437391304347827,0.0948853569614202
129.72634347826084,9.550869565217392,-0.02538976929743275
160.55135652173914,10.825217391304347,-0.2690384544123363
198.31674782608692,11.688695652173912,-0.5675456414547408
180.6491347826087,11.547391304347828,-0.42789636762991967
164.08353043478263,11.123478260869563,-0.29695764874637653
206.67948260869562,11.690869565217394,-0.6336468084152642
159.26243478260866,9.750434782608693,-0.25885049158772366
143.75598260869563,9.718260869565219,-0.13628357887816378
162.88892173913044,11.200869565217392,-0.2875151600274932
162.77614347826088,10.251739130434782,-0.28662373218181303
138.37871304347826,9.823478260869564,-0.09378028270029581
162.0304304347826,11.051739130434783,-0.280729428024983
181.3274260869565,11.102608695652174,-0.43325775333950944
197.2381956521739,11.867391304347825,-0.559020492783074
177.3950043478261,11.440434782608696,-0.4021748991423362
166.0758,10.984347826086957,-0.31270505035412244
147.00084782608693,10.07782608695652,-0.1619318127484084
158.12072173913043,10.313913043478259,-0.24982610345754996
129.63471739130432,9.809130434782606,-0.02466553357439527
138.83342173913042,8.991739130434782,-0.09737441502555066
187.49058260869563,11.309565217391304,-0.48197289842512636
187.9487043478261,10.806086956521739,-0.48559400830768307
138.84252608695652,10.099565217391303,-0.09744637808923273
139.11544782608695,10.181304347826089,-0.09960362041657911
129.07349565217393,9.191304347826087,-0.020229495263425434
193.97386956521737,11.470434782608695,-0.5332184352867346
142.98940869565217,9.867826086956521,-0.13022438514179813
166.86747391304345,10.268260869565218,-0.3189626408271822
213.88989130434783,12.026521739130436,-0.6906396990706152
184.9847391304348,10.832173913043478,-0.4621660789528734
179.0975347826087,11.582173913043478,-0.41563212951618245
208.04196086956523,11.895217391304346,-0.6444161805576312
207.60918260869568,12.386086956521739,-0.6409953919254103
127.93876086956521,9.423913043478262,-0.011260265068882003
135.15531739130435,9.62391304347826,-0.06830174969369152
185.7811043478261,11.644347826086959,-0.46846075067985593
138.39364782608695,9.478695652173913,-0.09389833099243927
168.51616956521738,11.573478260869566,-0.3319943474882705
207.75478695652177,11.792608695652175,-0.6421462854496016
119.44461304347827,9.44130434782609,0.055879623763559705
179.22116521739127,11.066086956521739,-0.41660933568418823
140.23233043478263,9.885217391304346,-0.10843174252159105
181.8151,11.26217391304348,-0.4371124510653557
208.78730869565214,11.326521739130436,-0.6503075979439976
197.53723913043478,11.48217391304348,-0.561384207931148
195.58934347826084,11.055217391304348,-0.5459875489346437
183.6531130434782,11.104347826086956,-0.45164057018199166
160.85689130434784,10.231739130434784,-0.2714534784687568
182.94311304347826,10.57913043478261,-0.4460285509368558
113.93012608695652,8.550869565217392,0.0994675208439173
120.3560043478261,9.342173913043478,0.048675756806024206
168.02989565217388,10.140869565217391,-0.3281507157158652
184.20726086956526,10.806956521739135,-0.45602069449840155
164.1908695652174,10.390434782608697,-0.297806084331949
158.65461739130433,10.65826086956522,-0.25404614947852844
182.80499999999998,10.829565217391304,-0.4449368705734691
208.95295217391302,12.61695652173913,-0.6516168858141824
150.62327826086948,10.31304347826087,-0.19056441741624996
177.4880739130435,10.691739130434783,-0.40291054448196517
198.95343913043476,11.620434782608696,-0.5725782102620802
198.3864,10.846086956521738,-0.5680961898215942
159.3940347826087,10.45304347826087,-0.2598906912111887
186.50173913043477,11.168695652173913,-0.4741568299315664
144.54975217391305,10.310000000000002,-0.14255773391507054
119.98084782608693,9.032608695652174,0.05164108866509309
125.85089130434784,9.341304347826089,0.005242783073842738
162.18702173913044,10.31173913043478,-0.28196716522726595
165.32947391304342,10.125652173913045,-0.3068059005468724
181.1143,11.404782608695655,-0.4315731509428322
167.96731304347827,10.440869565217392,-0.32765604697725825
199.20571304347826,11.764347826086958,-0.5745722469593282
187.28971739130438,11.608260869565218,-0.480385209036847
171.05463913043477,10.984782608695653,-0.35205905178854247
171.48204782608698,11.43,-0.3554373980216956
156.68828695652172,10.877391304347825,-0.23850377730627836
197.84725652173913,12.142173913043477,-0.5638346636583691
171.76494782608697,11.171304347826089,-0.3576735110420468
174.50545652173915,10.68391304347826,-0.3793351836356573
159.16900434782607,10.117826086956521,-0.2581119938439467
139.76808260869564,9.81521739130435,-0.10476221050115031
202.3385782608696,12.117826086956523,-0.5993352045542839
176.39659130434782,11.048695652173912,-0.3942831903893853
196.99034782608697,11.844347826086958,-0.5570614409945311
146.9194347826087,10.296521739130434,-0.16128830349938728
161.5221782608696,11.105652173913043,-0.2767120745300784
128.82440000000003,9.576521739130433,-0.018260580342467803
148.51141739130438,10.004347826086958,-0.17387173594716576
148.17340434782614,9.486521739130435,-0.17119999551743748
213.9891391304348,12.448695652173912,-0.6914241789439084
149.09865652173912,10.19695652173913,-0.17851342228730238
189.19715652173917,11.522608695652172,-0.4954620894719548
123.74568695652171,8.863478260869563,0.021882849714610186
135.90438695652176,9.831739130434784,-0.07422258464572806
117.58280869565219,8.93304347826087,0.07059579535606486
164.0375,10.812608695652173,-0.2965938125691059
160.25424782608695,11.088260869565218,-0.2666900322744523
149.97616521739133,9.879999999999997,-0.1854494725517737
209.53145652173913,12.286521739130434,-0.6561895302274152
173.0665260869565,10.967391304347824,-0.36796151420972345
172.1131565217391,10.463478260869566,-0.3604258404805307
153.8898652173913,10.733478260869566,-0.21638434539640805
199.0263347826087,11.641304347826088,-0.5731543958999494
145.6789391304348,9.340000000000002,-0.1514831126916294
150.10211739130432,9.990869565217393,-0.1864450303320082
131.78665217391307,9.821739130434782,-0.04167496936915405
177.22170434782612,11.374782608695652,-0.4008050921913755
113.76003913043482,8.592608695652176,0.10081193108806707
171.00784347826084,11.498260869565216,-0.3516891671398257
148.80538695652174,9.875217391304348,-0.17619534560559402
189.84661304347821,11.547391304347824,-0.5005955577802343
132.33579565217389,10.047391304347824,-0.04601553805695846
234.23455652173914,12.383478260869564,-0.851449069121119
194.64877391304347,11.330434782608695,-0.5385530496369126
174.7485695652174,10.645652173913042,-0.38125681050712745
172.3944391304348,11.175217391304349,-0.36264916923168866
179.87099130434783,10.997391304347826,-0.4217457251292469
222.0703565217391,13.03217391304348,-0.7553001613722616
165.8495043478261,11.293913043478263,-0.310916352389206
165.1786956521739,10.416521739130435,-0.3056141111077908
174.6640956521739,10.438260869565216,-0.3805891073723213
186.3538217391304,11.54304347826087,-0.4729876535277766
159.5414652173913,10.257826086956522,-0.2610560185876938
213.3536478260869,12.511739130434785,-0.6864010952395179
188.45674782608694,11.33304347826087,-0.48960971221946603
169.0604565217391,10.77,-0.33629652900218154
123.50109130434784,9.746521739130435,0.023816195499507087
201.7091782608696,11.700434782608696,-0.5943602680572575
151.50584782608695,9.781304347826087,-0.19754047007142206
162.35969999999998,10.61,-0.28333205779517656
156.65967391304352,10.461304347826088,-0.23827761258703672
142.48363913043477,10.071739130434782,-0.12622665481277817
199.68203478260867,12.263478260869565,-0.5783372142366192
183.49803913043485,11.359565217391307,-0.4504148268236565
154.08215217391302,9.577826086956522,-0.21790423004512438
165.01880434782606,10.908260869565218,-0.304350289872396
183.6161260869565,10.860434782608694,-0.4513482159399933
152.42681304347826,10.152608695652173,-0.20482001165466346
156.69730434782608,11.214782608695652,-0.23857505304366033
210.03310000000002,11.826521739130435,-0.6601546469234678
179.36897391304348,11.319999999999999,-0.4177776529301016
150.2305565217391,10.379999999999997,-0.18746024564444275
155.5090130434783,10.147391304347826,-0.22918249858052198
182.2780347826087,11.696521739130434,-0.4407716044586558
165.334,10.91217391304348,-0.30684167588082367
225.3778086956522,12.371304347826088,-0.7814430983474285
185.44346956521744,11.420000000000002,-0.4657920001195355
207.8030913043478,11.752608695652174,-0.6425280952096339
188.26256086956525,11.968260869565214,-0.48807480949107984
173.18956086956524,11.425652173913045,-0.36893401219257105
165.21626521739128,9.74217391304348,-0.30591107043600374
169.32772608695652,10.564782608695653,-0.3384090951199834
97.74155652173913,8.295652173913043,0.227426061620297
175.44489130434783,10.860434782608696,-0.38676071332516493
160.6212739130435,10.502173913043478,-0.26959109912440615
