MSE,MAE,R2
124.21384347826086,9.648695652173913,0.018182422376953777
208.43450434782608,12.469565217391303,-0.6475189433105224
153.40334347826087,10.446521739130436,-0.2125387547440456
147.56736086956522,9.607391304347827,-0.1664096748647761
187.22185217391302,10.623478260869565,-0.4798487852254729
162.12328695652172,10.487826086956522,-0.281463389415175
140.14309130434782,9.578695652173915,-0.10772637390550743
147.6813130434782,10.492173913043478,-0.16731038161551526
160.8785086956522,10.242173913043477,-0.2716243477871083
175.31442173913044,11.436086956521738,-0.3857294489436094
133.27597391304352,10.40521739130435,-0.053446944386337236
198.29313478260872,11.708260869565216,-0.5673589979977887
191.14238695652176,11.287391304347825,-0.5108376819173417
173.64883043478258,10.556086956521739,-0.37256419478229663
213.8382652173913,12.387391304347828,-0.6902316334458956
130.7217391304348,9.617391304347825,-0.033257627827750325
153.7424,10.766086956521738,-0.21521874308938238
210.29864347826089,11.895652173913044,-0.6622535696142009
191.57852608695651,11.924782608695654,-0.5142850357110842
117.7312434782609,9.504347826086954,0.0694225293607863
212.9074652173913,11.012608695652174,-0.6828743552580459
138.44173913043483,9.65217391304348,-0.09427845680303659
147.67733913043477,10.42086956521739,-0.167278970803574
208.62655652173916,11.559130434782606,-0.6490369721782268
121.27165217391304,8.614782608695652,0.04143824522607065
174.37350434782607,11.199130434782608,-0.3782922003406748
120.73247391304348,9.517826086956523,0.045700046319815724
176.81881739130435,10.981739130434782,-0.3976205719750172
160.51251304347826,10.393043478260871,-0.26873142575381737
156.12017826086958,10.210869565217392,-0.23401330275229348
129.91652173913045,9.423478260869564,-0.026892986283357567
140.61917391304345,9.904347826086957,-0.11148945103547203
173.93014782608697,10.769565217391303,-0.3747877984639749
159.1345173913043,10.118695652173914,-0.25783940023309326
164.5438,10.159999999999998,-0.30059573558856045
145.45319130434783,10.328695652173911,-0.14969874488240742
212.1118695652174,12.048695652173913,-0.6765857663688257
164.66094347826086,10.372608695652177,-0.30152166721453555
150.75868260869566,9.718695652173913,-0.19163468756537072
126.47842608695655,9.437391304347827,0.0002825897259659538
162.62052608695652,10.398695652173913,-0.28539369303409723
159.3635304347826,9.77304347826087,-0.2596495771449068
147.53258260869566,10.136521739130433,-0.16613477871081495
168.74423478260871,10.411304347826086,-0.33379703254340654
171.95446956521738,10.475652173913044,-0.3591715387144012
147.84022173913044,10.175217391304347,-0.16856643606371202
135.95969565217388,9.319130434782608,-0.07465975853928208
172.73905217391305,10.791304347826088,-0.3653730777276396
210.3249217391305,12.101739130434783,-0.6624612796222697
186.39645217391305,11.132173913043479,-0.47332461524669034
169.50918695652172,10.526521739130436,-0.3398434076442638
157.19853043478255,10.486956521739131,-0.24253687057346873
209.7408695652174,11.642608695652175,-0.6578447837910526
141.02848260869564,9.482173913043477,-0.11472473029913632
182.6692,10.78608695652174,-0.4438634730896813
99.1221652173913,8.18,0.21651338194423697
162.7548956521739,10.7,-0.2864557840002393
164.16221304347826,9.300434782608697,-0.2975795759495563
178.40066956521736,10.826086956521738,-0.41012393090876476
138.6595956521739,9.492608695652173,-0.09600044975047073
184.7925347826087,11.038695652173914,-0.4606468472641425
141.12409565217393,9.177391304347827,-0.11548047993306065
185.1891043478261,11.720869565217393,-0.4637814332247556
204.06735217391306,11.801304347826084,-0.6129998700056778
163.02418260869564,10.458260869565216,-0.28858429608821656
