MSE,MAE,R2
126.30761739130433,9.138260869565217,0.0016327047784119308
184.22967391304346,11.072608695652173,-0.4561978528524038
167.90139565217387,11.071739130434782,-0.32713501927502
148.2805043478261,9.956521739130435,-0.17204654095568261
244.44287391304348,13.405652173913046,-0.9321381869527536
133.47322608695654,9.55391304347826,-0.055006075366823115
129.05071304347825,9.283478260869565,-0.020049415772644297
165.20908695652176,10.81913043478261,-0.3058543316498823
204.45460000000003,12.412173913043478,-0.6160607745868574
186.95394347826092,11.810869565217393,-0.4777311672593614
237.11808260869557,13.59173913043478,-0.8742411872814746
106.07926956521739,8.691304347826087,0.1615226728027972
277.20648260869564,14.023043478260865,-1.1911100215163009
96.3991260869565,7.482173913043476,0.23803697068403928
91.89072608695653,7.751739130434783,0.2736725024654094
227.66048695652174,12.755652173913044,-0.7994859636015896
142.44136086956524,8.938695652173912,-0.12589247676538262
191.64516521739128,11.445217391304348,-0.5148117682216178
262.53175652173917,14.156521739130433,-1.0751172817739003
236.88334782608692,14.017391304347827,-0.8723857842990763
171.42661304347823,11.165652173913044,-0.3549992275050051
250.6855217391305,13.578260869565218,-0.9814816513761475
206.35906956521742,11.93304347826087,-0.6311141828287969
191.68951739130432,12.021304347826087,-0.5151623390012849
154.69033913043478,10.14086956521739,-0.22271149329109807
181.88707391304345,11.068260869565218,-0.43768135104443684
156.78398260869565,10.789565217391305,-0.23926017990018855
181.21120869565212,11.471304347826086,-0.4323391417386362
108.32501304347826,8.60913043478261,0.14377174939485393
139.11500869565216,9.913913043478262,-0.09960014941876105
153.26842608695648,9.193043478260867,-0.21147233362220974
196.0254130434783,10.719565217391304,-0.5494343528673462
159.32670869565217,10.649999999999999,-0.2593585288228788
180.41260869565215,10.89304347826087,-0.4260268057257268
144.96352608695656,10.25,-0.1458283073842752
173.26924782608694,10.123913043478261,-0.3695638780145236
117.02353043478261,9.168695652173914,0.07501647192421468
197.14714782608695,11.35391304347826,-0.558300827779936
146.7674695652174,9.62782608695652,-0.16008713205630087
158.51230869565217,10.540434782608694,-0.25292130562113346
144.63126086956524,9.48608695652174,-0.14320199922302268
193.97483043478263,11.612608695652176,-0.5332260302423575
160.24983913043476,10.289130434782608,-0.2666551848310075
191.42093478260867,11.654347826086957,-0.5130393942563429
95.9457304347826,8.238260869565218,0.24162072438215343
133.0349347826087,9.003913043478262,-0.051541710247138495
215.71556956521746,11.963043478260868,-0.7050703209514988
166.31323043478258,11.69,-0.3145817604518424
176.49002608695656,10.503478260869565,-0.3950217224994774
201.63591739130436,11.892608695652173,-0.5937811956489256
